s_no,latitude,longitude,slide_name,state,state_normalized,district,subdivision_or_taluk,material_involved,movement_type,initiation_year_raw,history_date_raw,event_year,source_page
19001,28.242969,95.537549,From Bomjir 15.3 kms along NH-13 towards Pasighat,Arunachal Pradesh,Arunachal Pradesh,East Siang,Mebo ADC,Rock,Slide,0,,,326
19002,28.242997,95.772144,From Roing 24.4 kms along NH-313 towards Hunli,Arunachal Pradesh,Arunachal Pradesh,Lower Dibang Valley,Roing HQ,Debris,Slide,0,,,326
19003,28.243182,95.921338,Mayudia Pass landslide. From Mayudia Pass 0.45 kms along NH-313 towards Hunli,Arunachal Pradesh,Arunachal Pradesh,Lower Dibang Valley,Hunli SDO,Rock,Slide,0,,,326
19004,28.243322,95.921911,Mayudia Pass landslide.From Mayudia Pass 0.4 kms along NH-313 towards Hunli,Arunachal Pradesh,Arunachal Pradesh,Lower Dibang Valley,Hunli SDO,Rock,Slide,0,,,326
19005,28.243417,95.538216,From Bomjir 15.1 kms along NH-13 towards Pasighat,Arunachal Pradesh,Arunachal Pradesh,East Siang,Mebo ADC,Debris,Slide,0,,,326
19006,28.243461,95.894049,From Roing 45.3 kms along NH-313 towards Mayudia Pass,Arunachal Pradesh,Arunachal Pradesh,Lower Dibang Valley,Hunli SDO,Rock,Slide,0,,,326
19007,28.244851,95.773499,From Roing 24.8 kms along NH-313 towards Hunli,Arunachal Pradesh,Arunachal Pradesh,Lower Dibang Valley,Roing HQ,Rock,Slide,0,,,326
19008,28.244966,95.914872,From Mayudia Pass 1.2 kms along NH- 313 towards Hunli,Arunachal Pradesh,Arunachal Pradesh,Lower Dibang Valley,Hunli SDO,Rock,Slide,0,,,326
19009,28.244975,95.914094,From Mayudia Pass 1.34 kms along NH- 313 towards Hunli,Arunachal Pradesh,Arunachal Pradesh,Lower Dibang Valley,Hunli SDO,Rock,Slide,0,,,327
19010,28.245016,95.77363,From Roing 24.9 kms along NH-313 towards Hunli,Arunachal Pradesh,Arunachal Pradesh,Lower Dibang Valley,Roing HQ,Debris,Slide,0,,,327
19011,28.245371,95.774057,From Roing 25.1 kms along NH-313 towards Hunli,Arunachal Pradesh,Arunachal Pradesh,Lower Dibang Valley,Roing HQ,Debris,Slide,0,,,327
19012,28.246304,95.889037,From Roing 44.5 kms along NH-313 towards Mayudia Pass,Arunachal Pradesh,Arunachal Pradesh,Lower Dibang Valley,Hunli SDO,Rock,Slide,0,,,327
19013,28.246512,95.541646,From Bomjir 14.3 kms along NH-13 towards Pasighat,Arunachal Pradesh,Arunachal Pradesh,Lower Dibang Valley,Mebo ADC,Rock,Slide,0,,,327
19014,28.249718,95.546273,From Bomjir 13.6 kms along NH-13 towards Pasighat,Arunachal Pradesh,Arunachal Pradesh,Lower Dibang Valley,Mebo ADC,Debris,Slide,0,,,327
19015,28.251139,95.55011,Sisseri bridge slide,Arunachal Pradesh,Arunachal Pradesh,Lower Dibang Valley,Mebo ADC,Debris,Slide,0,,,327
19016,28.25203,96.54264,,Arunachal Pradesh,Arunachal Pradesh,Anjaw,Chaglagam Circle,Debris,Slide,2013,,2013.0,327
19017,28.252176,95.775797,From Roing 26.2 kms along NH-313 towards Hunli,Arunachal Pradesh,Arunachal Pradesh,Lower Dibang Valley,Roing HQ,Rock,Slide,0,,,327
19018,28.252507,95.781741,500 m south from landslide no. 44,Arunachal Pradesh,Arunachal Pradesh,Lower Dibang Valley,Roing HQ,Debris,Slide,0,,,327
19019,28.253453,95.908055,From Mayudia Pass 3.1 kms along NH- 313 towards Hunli,Arunachal Pradesh,Arunachal Pradesh,Lower Dibang Valley,Hunli SDO,Rock,Slide,0,,,327
19020,28.253915,95.578439,Sisseri bridge slide,Arunachal Pradesh,Arunachal Pradesh,Lower Dibang Valley,Dambuk ADC,Debris,Slide,0,,,327
19021,28.254509,95.581558,Sisseri bridge slide,Arunachal Pradesh,Arunachal Pradesh,Lower Dibang Valley,Dambuk ADC,Debris,Slide,0,,,327
19022,28.255059,95.576996,Sisseri bridge slide,Arunachal Pradesh,Arunachal Pradesh,Lower Dibang Valley,Dambuk ADC,Debris,Slide,0,,,327
19023,28.255261,95.582613,LS-24,Arunachal Pradesh,Arunachal Pradesh,Lower Dibang Valley,Dambuk ADC,Rock,Wedge Failure,0,,,327
19024,28.255355,95.551658,LS-75,Arunachal Pradesh,Arunachal Pradesh,Lower Dibang Valley,Mebo ADC,Debris,Slide,0,,,327
19025,28.255703,95.55061,LS-25,Arunachal Pradesh,Arunachal Pradesh,Lower Dibang Valley,Mebo ADC,Rock,Wedge Failure,0,,,327
19026,28.255967,95.907144,From Mayudia Pass 3.5 kms along NH- 313 towards Hunli,Arunachal Pradesh,Arunachal Pradesh,Lower Dibang Valley,Hunli SDO,Rock,Slide,0,,,327
19027,28.256126,95.576152,LS-26,Arunachal Pradesh,Arunachal Pradesh,Lower Dibang Valley,Dambuk ADC,Debris,Slide,0,,,327
19028,28.256397,95.550978,LS-77,Arunachal Pradesh,Arunachal Pradesh,Lower Dibang Valley,Mebo ADC,Debris,Slide,0,,,327
19029,28.256434,95.57515,Sisseri bridge slide,Arunachal Pradesh,Arunachal Pradesh,Lower Dibang Valley,Dambuk ADC,Debris,Slide,0,,,327
19030,28.25701,95.551656,Sisseri bridge slide,Arunachal Pradesh,Arunachal Pradesh,Lower Dibang Valley,Mebo ADC,Debris,Slide,0,,,327
19031,28.257258,95.777764,From Roing 26.8 kms along NH-313 towards Hunli,Arunachal Pradesh,Arunachal Pradesh,Lower Dibang Valley,Roing HQ,Debris,Slide,0,,,327
19032,28.25736,95.55087,LS-27,Arunachal Pradesh,Arunachal Pradesh,Lower Dibang Valley,Mebo ADC,Debris,Slide,0,,,327
19033,28.257991,95.781619,From Roing 27.2 kms along NH-313 towards Hunli,Arunachal Pradesh,Arunachal Pradesh,Lower Dibang Valley,Roing HQ,Debris,Slide,0,,,327
19034,28.258122,95.55209,Sisseri bridge slide,Arunachal Pradesh,Arunachal Pradesh,Lower Dibang Valley,Mebo ADC,Debris,Slide,0,,,327
19035,28.258144,95.551252,Sisseri bridge slide,Arunachal Pradesh,Arunachal Pradesh,Lower Dibang Valley,Mebo ADC,Debris,Slide,0,,,327
19036,28.25897,96.54433,Metumna slide,Arunachal Pradesh,Arunachal Pradesh,Anjaw,Chaglagam Circle,Rock,Topple,2013,,2013.0,327
19037,28.259524,95.780336,From Roing 27.5 kms along NH-313 towards Hunli,Arunachal Pradesh,Arunachal Pradesh,Lower Dibang Valley,Roing HQ,Debris,Slide,0,,,327
19038,28.259561,95.568965,Sisseri bridge slide,Arunachal Pradesh,Arunachal Pradesh,Lower Dibang Valley,Dambuk ADC,Debris,Slide,0,,,327
19039,28.260051,94.984752,Sangram Bridge-Boleng Road Slide,Arunachal Pradesh,Arunachal Pradesh,East Siang,Pangin EAC,Rock,Slide,0,,,327
19040,28.26053,95.904556,From Mayudia Pass 4.5 kms along NH- 313 towards Hunli,Arunachal Pradesh,Arunachal Pradesh,Lower Dibang Valley,Hunli SDO,Rock,Slide,0,,,327
19041,28.261147,95.567331,Sisseri bridge slide,Arunachal Pradesh,Arunachal Pradesh,Lower Dibang Valley,Dambuk ADC,Debris,Slide,0,,,327
19042,28.261379,95.566909,Sisseri bridge slide,Arunachal Pradesh,Arunachal Pradesh,Lower Dibang Valley,Dambuk ADC,Rock,Wedge Failure,0,,,327
19043,28.261999,95.56626,Near Sisseri bridge slide,Arunachal Pradesh,Arunachal Pradesh,Lower Dibang Valley,Dambuk ADC,Debris,Slide,0,,,327
19044,28.262338,95.565698,Sisseri bridge slide,Arunachal Pradesh,Arunachal Pradesh,Lower Dibang Valley,Dambuk ADC,Debris,Slide,0,,,327
19045,28.2625,96.5465,,Arunachal Pradesh,Arunachal Pradesh,Anjaw,Chaglagam Circle,Rock,Slide,2012,,2012.0,327
19046,28.262806,95.565421,West Sisseri bridge slide,Arunachal Pradesh,Arunachal Pradesh,Lower Dibang Valley,Dambuk ADC,Debris,Slide,0,,,327
19047,28.262879,95.551911,LS-83,Arunachal Pradesh,Arunachal Pradesh,Lower Dibang Valley,Mebo ADC,Debris,Slide,0,,,327
19048,28.262989,95.59932,West of Sisseri bridge,Arunachal Pradesh,Arunachal Pradesh,Lower Dibang Valley,Dambuk ADC,Debris,Slide,0,,,327
19049,28.263228,95.570962,LS-28,Arunachal Pradesh,Arunachal Pradesh,Lower Dibang Valley,Dambuk ADC,Debris,Slide,0,,,327
19050,28.263468,95.570661,West Sessiri bridge,Arunachal Pradesh,Arunachal Pradesh,Lower Dibang Valley,Dambuk ADC,Rock,Wedge Failure,0,,,327
19051,28.263731,95.551326,West Sessiri bridge,Arunachal Pradesh,Arunachal Pradesh,Lower Dibang Valley,Mebo ADC,Debris,Slide,0,,,327
19052,28.264331,95.565798,NA,Arunachal Pradesh,Arunachal Pradesh,Lower Dibang Valley,Dambuk ADC,Debris,Slide,0,,,327
19053,28.2646,95.571519,Mebo Slide,Arunachal Pradesh,Arunachal Pradesh,Lower Dibang Valley,Dambuk ADC,Debris,Slide,0,,,327
19054,28.264888,95.550575,LS-29,Arunachal Pradesh,Arunachal Pradesh,Lower Dibang Valley,Mebo ADC,Rock,Wedge Failure,0,,,327
19055,28.26522,96.57889,,Arunachal Pradesh,Arunachal Pradesh,Anjaw,Chaglagam Circle,Debris,Flow,2013,,2013.0,327
19056,28.265266,95.56964,Mebo Slide,Arunachal Pradesh,Arunachal Pradesh,Lower Dibang Valley,Dambuk ADC,Debris,Slide,0,,,327
19057,28.265532,95.549321,Mebo Slide,Arunachal Pradesh,Arunachal Pradesh,Lower Dibang Valley,Mebo ADC,Debris,Slide,0,,,328
19058,28.265561,95.562854,NA,Arunachal Pradesh,Arunachal Pradesh,Lower Dibang Valley,Dambuk ADC,Debris,Slide,0,,,328
19059,28.265563,95.563438,NA,Arunachal Pradesh,Arunachal Pradesh,Lower Dibang Valley,Dambuk ADC,Debris,Slide,0,,,328
19060,28.265803,95.570892,Anini-Etalin slide,Arunachal Pradesh,Arunachal Pradesh,Lower Dibang Valley,Dambuk ADC,Debris,Slide,0,,,328
19061,28.265836,95.563875,Mebo Slide,Arunachal Pradesh,Arunachal Pradesh,Lower Dibang Valley,Dambuk ADC,Debris,Slide,0,,,328
19062,28.265963,94.983464,Sangram Bridge-Boleng Road Slide,Arunachal Pradesh,Arunachal Pradesh,East Siang,Pangin EAC,Rock,Slide,0,,,328
19063,28.265965,95.560934,NA,Arunachal Pradesh,Arunachal Pradesh,Lower Dibang Valley,Dambuk ADC,Debris,Slide,0,,,328
19064,28.266271,95.609385,NA,Arunachal Pradesh,Arunachal Pradesh,Lower Dibang Valley,Dambuk ADC,Debris,Slide,0,,,328
19065,28.266795,95.607261,<Null>,Arunachal Pradesh,Arunachal Pradesh,Lower Dibang Valley,Dambuk ADC,Debris,Slide,0,,,328
19066,28.266807,95.789109,From Roing 29 kms along NH-313 towards Hunli,Arunachal Pradesh,Arunachal Pradesh,Lower Dibang Valley,Roing HQ,Debris,Slide,0,,,328
19067,28.266889,95.21425,Pasighat-Yingkiong road Slide 7,Arunachal Pradesh,Arunachal Pradesh,Upper Siang,Katan Circle,Debris,Slide,0,,,328
19068,28.267216,95.559542,Anini Slide,Arunachal Pradesh,Arunachal Pradesh,Lower Dibang Valley,Dambuk ADC,Debris,Slide,0,,,328
19069,28.267526,95.561048,Mebo Slide,Arunachal Pradesh,Arunachal Pradesh,Lower Dibang Valley,Dambuk ADC,Debris,Slide,0,,,328
19070,28.267726,95.551477,<Null>,Arunachal Pradesh,Arunachal Pradesh,Lower Dibang Valley,Dambuk ADC,Debris,Slide,0,,,328
19071,28.26786,96.55781,Chipru slide,Arunachal Pradesh,Arunachal Pradesh,Anjaw,Chaglagam Circle,Rock,Flow,2013,,2013.0,328
19072,28.26814,96.55728,,Arunachal Pradesh,Arunachal Pradesh,Anjaw,Chaglagam Circle,Rock,Slide,2013,,2013.0,328
19073,28.26825,95.555457,Mebo Slide,Arunachal Pradesh,Arunachal Pradesh,Lower Dibang Valley,Dambuk ADC,Debris,Slide,0,,,328
19074,28.269062,95.610767,LS-36,Arunachal Pradesh,Arunachal Pradesh,Lower Dibang Valley,Dambuk ADC,Debris,Slide,0,,,328
19075,28.269497,94.982531,Boleng Road Slide,Arunachal Pradesh,Arunachal Pradesh,East Siang,Pangin EAC,Rock,Slide,0,,,328
19076,28.26986,95.610757,LS-37,Arunachal Pradesh,Arunachal Pradesh,Lower Dibang Valley,Dambuk ADC,Debris,Slide,0,,,328
19077,28.27138,95.90606,#N/A,Arunachal Pradesh,Arunachal Pradesh,Lower Dibang Valley,Hunli SDO,Rock,Slide,0,,,328
19078,28.272,95.208417,Pasighat-Yingkiong road Slide 8,Arunachal Pradesh,Arunachal Pradesh,Upper Siang,Katan Circle,Debris,Slide,0,,,328
19079,28.273544,95.789425,From Roing 29.8 kms along NH-313 towards Hunli,Arunachal Pradesh,Arunachal Pradesh,Lower Dibang Valley,Roing HQ,Debris,Slide,0,,,328
19080,28.27378,96.57031,,Arunachal Pradesh,Arunachal Pradesh,Anjaw,Chaglagam Circle,Debris,Slide,2012,,2012.0,328
19081,28.274019,94.962496,Sangram Bridge-Boleng Road Slide,Arunachal Pradesh,Arunachal Pradesh,East Siang,Pangin EAC,Rock,Slide,0,,,328
19082,28.277716,95.789358,From Roing 30.4 kms along NH-313 towards Hunli,Arunachal Pradesh,Arunachal Pradesh,Lower Dibang Valley,Roing HQ,Debris,Slide,0,,,328
19083,28.280246,94.953896,Sangram Bridge-Boleng Road Slide,Arunachal Pradesh,Arunachal Pradesh,East Siang,Boleng ADC,Rock,Slide,0,,,328
19084,28.2805,95.201556,Pasighat-Yingkiong road Slide 9,Arunachal Pradesh,Arunachal Pradesh,Upper Siang,Katan Circle,Soil,Slide,0,,,328
19085,28.2823,94.863031,Gebo-Rumgog Road Slide,Arunachal Pradesh,Arunachal Pradesh,West Siang,Jomlo Mobuk Circle,Rock,Slide,0,,,328
19086,28.28331,96.58094,Chipra rock slide,Arunachal Pradesh,Arunachal Pradesh,Anjaw,Chaglagam Circle,Rock,Slide And Topple,0,,,328
19087,28.28386,96.58275,,Arunachal Pradesh,Arunachal Pradesh,Anjaw,Chaglagam Circle,Debris,Slide,2013,,2013.0,328
19088,28.286447,95.920837,From Mayudia Pass 10.75 kms along NH-313 towards Hunli,Arunachal Pradesh,Arunachal Pradesh,Lower Dibang Valley,Hunli SDO,Rock,Slide,0,,,328
19089,28.287317,94.947651,Sangram Bridge-Boleng Road Slide,Arunachal Pradesh,Arunachal Pradesh,East Siang,Boleng ADC,Rock,Slide,0,,,328
19090,28.28778,96.57928,,Arunachal Pradesh,Arunachal Pradesh,Anjaw,Chaglagam Circle,Rock,Slide,2013,,2013.0,328
19091,28.289254,95.785468,From Roing 32 kms along NH-313 towards Hunli,Arunachal Pradesh,Arunachal Pradesh,Lower Dibang Valley,Roing HQ,Rock,Slide,0,,,328
19092,28.291556,95.199111,Pasighat-Yingkiong road Slide 16,Arunachal Pradesh,Arunachal Pradesh,Upper Siang,Katan Circle,Debris,Slide,0,,,328
19093,28.291703,95.77618,0.7 km west of landslide no. 12,Arunachal Pradesh,Arunachal Pradesh,Dibang Valley,Roing HQ,Rock,Slide,0,,,328
19094,28.296668,95.92282,65kms landslide. From Mayudia Pass 11.9 kms along NH-313 towards Hunli,Arunachal Pradesh,Arunachal Pradesh,Lower Dibang Valley,Hunli SDO,Debris,Slide,0,,,328
19095,28.297476,95.791016,From Roing 33.4 kms along NH-313 towards Hunli,Arunachal Pradesh,Arunachal Pradesh,Dibang Valley,Roing HQ,Debris,Slide,0,,,328
19096,28.301694,95.195361,Pasighat-Yingkiong road Slide 15,Arunachal Pradesh,Arunachal Pradesh,Upper Siang,Katan Circle,Debris,Slide,0,,,328
19097,28.303771,94.948727,Sangram Bridge-Boleng Road Slide,Arunachal Pradesh,Arunachal Pradesh,East Siang,Boleng ADC,Rock,Slide,0,,,328
19098,28.308592,95.971041,From Hunli 10.2 km along HMH road,Arunachal Pradesh,Arunachal Pradesh,Lower Dibang Valley,Desali Circle,Debris,Slide,0,,,328
19099,28.308841,95.973238,From Hunli 10.4 km along HMH road,Arunachal Pradesh,Arunachal Pradesh,Lower Dibang Valley,Desali Circle,Debris,Slide,0,,,328
19100,28.308943,95.966462,From Hunli 9.5 km along HMH road,Arunachal Pradesh,Arunachal Pradesh,Lower Dibang Valley,Desali Circle,Debris,Slide,0,,,328
19101,28.309002,95.754702,13 km NE of Dambuk,Arunachal Pradesh,Arunachal Pradesh,Dibang Valley,Roing HQ,Rock,Slide,0,,,328
19102,28.309676,95.967453,From Hunli 9.66 km along HMH road,Arunachal Pradesh,Arunachal Pradesh,Lower Dibang Valley,Desali Circle,Debris,Slide,0,,,328
19103,28.30984,95.984084,From Hunli 11.7 km along HMH road,Arunachal Pradesh,Arunachal Pradesh,Lower Dibang Valley,Desali Circle,Rock,Slide,0,,,328
19104,28.309975,95.952909,Hunli landslide. From Mayudia Pass 27.6 kms along NH-313 towards Hunli,Arunachal Pradesh,Arunachal Pradesh,Lower Dibang Valley,Hunli SDO,Rock,Fall,0,,,328
19105,28.3105,95.197472,Pasighat-Yingkiong road Slide 10,Arunachal Pradesh,Arunachal Pradesh,Upper Siang,Katan Circle,Soil,Slide,0,,,328
19106,28.310626,94.675637,Kamba-Kaying road slide,Arunachal Pradesh,Arunachal Pradesh,West Siang,Kamba ADC,Debris,Slide,0,,,328
19107,28.31085,95.979868,From Hunli 11.4 km along HMH road,Arunachal Pradesh,Arunachal Pradesh,Lower Dibang Valley,Desali Circle,Debris,Slide,0,,,328
19108,28.31211,96.61719,Chaglogamnala slide,Arunachal Pradesh,Arunachal Pradesh,Anjaw,Chaglagam Circle,Debris,Topple,2013,,2013.0,328
19109,28.312731,95.975665,From Hunli 11 km along HMH road,Arunachal Pradesh,Arunachal Pradesh,Lower Dibang Valley,Desali Circle,Debris,Slide,0,,,328
19110,28.312795,95.97654,From Hunli 11.1 km along HMH road,Arunachal Pradesh,Arunachal Pradesh,Lower Dibang Valley,Desali Circle,Debris,Slide,0,,,329
19111,28.313528,95.966611,From Hunli 8.3 km along HMH road,Arunachal Pradesh,Arunachal Pradesh,Lower Dibang Valley,Desali Circle,Rock,Slide,0,,,329
19112,28.314581,95.966345,From Hunli 7.6 km along HMH road,Arunachal Pradesh,Arunachal Pradesh,Lower Dibang Valley,Desali Circle,Debris,Slide,0,,,329
19113,28.315484,95.982181,#N/A,Arunachal Pradesh,Arunachal Pradesh,Lower Dibang Valley,Desali Circle,Rock,Slide,0,,,329
19114,28.31658,96.61508,Toflagam slide,Arunachal Pradesh,Arunachal Pradesh,Anjaw,Chaglagam Circle,Debris,Slide,2013,,2013.0,329
19115,28.31731,95.956718,From Hunli 2.1 km along HMH road,Arunachal Pradesh,Arunachal Pradesh,Lower Dibang Valley,Hunli SDO,Debris,Slide,0,,,329
19116,28.319141,95.956918,From Hunli 1.5 km along HMH road,Arunachal Pradesh,Arunachal Pradesh,Lower Dibang Valley,Hunli SDO,Debris,Slide,0,,,329
19117,28.321143,95.779346,From Roing 36.8 kms along NH-313 towards Hunli,Arunachal Pradesh,Arunachal Pradesh,Dibang Valley,Roing HQ,Debris,Slide,0,,,329
19118,28.32225,95.780295,From Roing 37.2 kms along NH-313 towards Hunli,Arunachal Pradesh,Arunachal Pradesh,Dibang Valley,Roing HQ,Rock,Fall,0,,,329
19119,28.322889,95.203694,Pasighat-Yingkiong road Slide 14,Arunachal Pradesh,Arunachal Pradesh,Upper Siang,Katan Circle,Debris,Slide,0,,,329
19120,28.327545,95.783923,From Roing 37.3 kms along NH-313 towards Hunli,Arunachal Pradesh,Arunachal Pradesh,Dibang Valley,Kronli Arzoo Circle,Debris,Slide,0,,,329
19121,28.330336,95.794313,From Roing 38 kms along NH-313 towards Hunli,Arunachal Pradesh,Arunachal Pradesh,Dibang Valley,Kronli Arzoo Circle,Rock,Fall,0,,,329
19122,28.335249,95.788465,From Roing 37.6 kms along NH-313 towards Hunli,Arunachal Pradesh,Arunachal Pradesh,Dibang Valley,Kronli Arzoo Circle,Rock,Slide,0,,,329
19123,28.335376,94.956509,Boleng-Dite Dime Road Slide,Arunachal Pradesh,Arunachal Pradesh,East Siang,Boleng ADC,Rock,Slide,0,,,329
19124,28.33836,95.781715,From Roing 37.6 kms along NH-313 towards Hunli,Arunachal Pradesh,Arunachal Pradesh,Dibang Valley,Kronli Arzoo Circle,Debris,Slide,0,,,329
19125,28.342551,94.987136,Boleng-Dite Dime Road Slide,Arunachal Pradesh,Arunachal Pradesh,East Siang,Boleng ADC,Rock,Slide,0,,,329
19126,28.355501,94.679544,Kamba-Kaying road slide,Arunachal Pradesh,Arunachal Pradesh,West Siang,Kaying EAC,Debris,Slide,0,,,329
19127,28.359553,95.948576,From Hunli 16.2 kms along NH-313 towards Anini,Arunachal Pradesh,Arunachal Pradesh,Lower Dibang Valley,Hunli SDO,Rock,Fall,0,,,329
19128,28.366417,95.221194,Pasighat-Yingkiong road Slide 13,Arunachal Pradesh,Arunachal Pradesh,Upper Siang,Mopom Adipasi Circle,Debris,Slide,0,,,329
19129,28.378694,95.230667,Pasighat-Yingkiong road Slide 11,Arunachal Pradesh,Arunachal Pradesh,Upper Siang,Geku EAC,Debris,Slide,0,,,329
19130,28.384833,95.233806,Pasighat-Yingkiong road Slide 12,Arunachal Pradesh,Arunachal Pradesh,Upper Siang,Mopom Adipasi Circle,Debris,Slide,0,,,329
19131,28.386722,95.240833,Pasi-Tinali Slide 1,Arunachal Pradesh,Arunachal Pradesh,Upper Siang,Mopom Adipasi Circle,Debris,Slide,0,,,329
19132,28.386806,95.240111,Pasi-Tinali Slide 2,Arunachal Pradesh,Arunachal Pradesh,Upper Siang,Mopom Adipasi Circle,Rock,Slide,0,,,329
19133,28.389197,95.92776111,#N/A,Arunachal Pradesh,Arunachal Pradesh,Lower Dibang Valley,Hunli SDO,Rock,Flow,2024,24.04.2024,2024.0,329
19134,28.399111,95.241361,Dumro-Kumko Slide 4,Arunachal Pradesh,Arunachal Pradesh,Upper Siang,Mopom Adipasi Circle,Debris,Slide,0,,,329
19135,28.402139,95.243944,Dumro-Kumko Slide 5,Arunachal Pradesh,Arunachal Pradesh,Upper Siang,Mopom Adipasi Circle,Debris,Slide,0,,,329
19136,28.402417,95.245944,Dumro-Kumko Slide 3,Arunachal Pradesh,Arunachal Pradesh,Upper Siang,Mopom Adipasi Circle,Debris,Slide,0,,,329
19137,28.412722,95.247722,Dumro-Kumko Slide 2,Arunachal Pradesh,Arunachal Pradesh,Upper Siang,Mariyang ADC,Debris,Slide,0,,,329
19138,28.415028,95.247083,Dumro-Kumko Slide 1,Arunachal Pradesh,Arunachal Pradesh,Upper Siang,Mariyang ADC,Debris,Slide,0,,,329
19139,28.42636,94.6774,Kaying- Thumbin road slide,Arunachal Pradesh,Arunachal Pradesh,West Siang,Kaying EAC,Rock,Slide,0,,,329
19140,28.427393,94.674582,Kaying- Thumbin road slide,Arunachal Pradesh,Arunachal Pradesh,West Siang,Kaying EAC,Debris,Slide,0,,,329
19141,28.429931,94.6778,Kaying- Thumbin road slide,Arunachal Pradesh,Arunachal Pradesh,West Siang,Kaying EAC,Debris,Slide,0,,,329
19142,28.430622,94.674225,Kaying- Thumbin road slide,Arunachal Pradesh,Arunachal Pradesh,West Siang,Kaying EAC,Rock,Slide,0,,,329
19143,28.434292,95.876106,From Hunli 35.9 kms along NH-313 towards Anini,Arunachal Pradesh,Arunachal Pradesh,Dibang Valley,Kronli Arzoo Circle,Debris,Slide,0,,,329
19144,28.436019,94.668744,Kaying- Thumbin road slide,Arunachal Pradesh,Arunachal Pradesh,West Siang,Kaying EAC,Debris,Slide,0,,,329
19145,28.438898,95.85009,From Hunli 39 kms along NH-313 towards Anini,Arunachal Pradesh,Arunachal Pradesh,Dibang Valley,Kronli Arzoo Circle,Debris,Slide,0,,,329
19146,28.439344,94.669332,Kaying- Thumbin road slide,Arunachal Pradesh,Arunachal Pradesh,West Siang,Kaying EAC,Rock,Slide,0,,,329
19147,28.440082,94.66913,Kaying- Thumbin road slide,Arunachal Pradesh,Arunachal Pradesh,West Siang,Kaying EAC,Rock,Slide,0,,,329
19148,28.443016,94.664795,Thumbin slide,Arunachal Pradesh,Arunachal Pradesh,West Siang,Kaying EAC,Rock,Slide,0,,,329
19149,28.443033,94.668074,Thumbin Slide 2,Arunachal Pradesh,Arunachal Pradesh,West Siang,Kaying EAC,Rock,Slide,0,,,329
19150,28.448428,95.855303,Yelmo landslide. From Hunli 42.5 kms along NH-313 towards Anini,Arunachal Pradesh,Arunachal Pradesh,Dibang Valley,Kronli Arzoo Circle,Debris,Slide,0,,,329
19151,28.450374,95.855884,Yelmo landslide. From Hunli 42.8 kms along NH-313 towards Anini,Arunachal Pradesh,Arunachal Pradesh,Dibang Valley,Kronli Arzoo Circle,Debris,Slide,0,,,329
19152,28.452528,95.239333,North of Damro-Gingkong Slide 3,Arunachal Pradesh,Arunachal Pradesh,Upper Siang,Mariyang ADC,Debris,Slide,0,,,329
19153,28.454481,95.854029,From Hunli 43.45 kms along NH-313 towards Anini,Arunachal Pradesh,Arunachal Pradesh,Dibang Valley,Kronli Arzoo Circle,Debris,Slide,0,,,329
19154,28.455284,95.854018,From Hunli 43.5 kms along NH-313 towards Anini,Arunachal Pradesh,Arunachal Pradesh,Dibang Valley,Kronli Arzoo Circle,Debris,Slide,0,,,329
